riskyGain,riskyLoss,alternative,isi,iti,loc,riskyoption1,riskyoption2,safeoption,ischecktrial,choiceP,easy0difficult1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,noRespTxt.stopped,ocGamble.stopped,ocSafe.stopped,outcomeText.stopped,hideGamble.stopped,outcome,itiText.started,itiText.stopped,postPracText.started,postPractResp.started,postPractResp.keys,postPractResp.rt,circleLeftReal.started,circleRightReal.started,lineLeftReal.started,orTextReal.started,lossTxtReal.started,gainTxtReal.started,safeTxtReal.started,vLeftReal.started,nRightReal.started,realChoice.started,loc,realChoice.keys,realChoice.rt,isiTextReal.started,isiTextReal.stopped,noRespTxtReal.started,ocGambleReal.started,ocSafeReal.started,outcomeTextReal.started,hideGambleReal.started,outcomes,choices,itiTextReal.started,vLeftReal.stopped,nRightReal.stopped,realChoice.stopped,dynamicChoiceSet.routineStartVal,settingUpForPart2.started,settingUpForPart2.stopped,dynamicChoiceSet.routineEndVal,bestRho.routineEndVal,bestMu.routineEndVal,text.started,staticLoadChoiceset.started,moveToRDMpart2.started,key_resp.started,key_resp.keys,key_resp.rt,noRespTxtReal.stopped,ocGambleReal.stopped,ocSafeReal.stopped,outcomeTextReal.stopped,hideGambleReal.stopped,breaktxt.started,stopBreak.started,stopBreak.keys,stopBreak.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,1,14.8974628288182,0,10.9886289756512,,0.453050648732255,1,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.4422788000666,663.4422788000666,663.4422788000666,663.4422788000666,663.4422788000666,663.4422788000666,663.4422788000666,665.4181039000396,665.4181039000396,665.4181039000396,1,n,0.4138465999858454,665.8495412999764,666.3605038999813,666.3605038999813,666.3605038999813,666.3605038999813,666.3605038999813,666.3605038999813,10.9886289756512,0,667.3640090000117,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,1.54871266137343,0,5.09840145208873,,2.53712832466847e-07,0,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.3799447000492,668.3799447000492,668.3799447000492,668.3799447000492,668.3799447000492,668.3799447000492,668.3799447000492,670.3439156999812,670.3439156999812,670.3439156999812,1,n,0.5489995999960229,670.9091015000595,,671.4249626999954,671.4249626999954,671.4249626999954,671.4249626999954,671.4249626999954,5.09840145208873,0,672.4230339999776,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,12.3787258436554,0,5.9579818975646,,0.991214373372113,0,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.4387692000018,673.4387692000018,673.4387692000018,673.4387692000018,673.4387692000018,673.4387692000018,673.4387692000018,675.4030272000236,675.4030272000236,675.4030272000236,2,n,0.4834860999835655,675.9174274000106,676.4252060999861,676.4252060999861,676.4252060999861,676.4252060999861,676.4252060999861,676.4252060999861,0,1,677.4321502000093,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,23.2625387147302,0,1.58352837779094,,0.999605435566074,0,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.4504293999635,678.4504293999635,678.4504293999635,678.4504293999635,678.4504293999635,678.4504293999635,678.4504293999635,680.4120451000053,680.4120451000053,680.4120451000053,1,v,1.5595895000733435,681.9917050000513,682.4935598999728,682.4935598999728,682.4935598999728,682.4935598999728,682.4935598999728,682.4935598999728,23.2625387147302,1,683.5060616000555,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,11.6368319313158,0,8.47000439299736,,0.511136597940867,1,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.5222632000223,684.5222632000223,684.5222632000223,684.5222632000223,684.5222632000223,684.5222632000223,684.5222632000223,686.4921476000454,686.4921476000454,686.4921476000454,2,None,,688.4988414000254,,689.0031744000735,689.0031744000735,689.0031744000735,689.0031744000735,689.0031744000735,nan,nan,689.9965223000618,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,14.7166727575008,0,10.8525968134403,,0.454135912410058,1,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.0159051000373,691.0159051000373,691.0159051000373,691.0159051000373,691.0159051000373,691.0159051000373,691.0159051000373,692.992691099993,692.992691099993,692.992691099993,1,None,,695.0052574999863,,695.5050566999707,695.5050566999707,695.5050566999707,695.5050566999707,695.5050566999707,nan,nan,696.5033833000343,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,10.4284542424255,0,7.61691154480213,,0.496096380727209,1,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.5203730000649,697.5203730000649,697.5203730000649,697.5203730000649,697.5203730000649,697.5203730000649,697.5203730000649,699.4830646000337,699.4830646000337,699.4830646000337,1,None,,701.4958307000343,,701.9948662000243,701.9948662000243,701.9948662000243,701.9948662000243,701.9948662000243,nan,nan,703.009778900072,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,10.3654338442138,0,7.50107375371736,,0.535854429357377,1,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.0093406999949,704.0093406999949,704.0093406999949,704.0093406999949,704.0093406999949,704.0093406999949,704.0093406999949,705.9899927000515,705.9899927000515,705.9899927000515,1,v,0.42443330003879964,706.4382776999846,,706.9549413999775,706.9549413999775,706.9549413999775,706.9549413999775,706.9549413999775,10.3654338442138,1,707.9523485000245,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,13.2305840928457,0,9.54353669674601,,0.549476246572702,1,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.9806151000084,708.9806151000084,708.9806151000084,708.9806151000084,708.9806151000084,708.9806151000084,708.9806151000084,710.9328166999621,710.9328166999621,710.9328166999621,1,n,1.0121975999791175,711.9630756999832,712.4627617000369,712.4627617000369,712.4627617000369,712.4627617000369,712.4627617000369,712.4627617000369,9.54353669674601,0,713.477774900035,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,12.8296080687433,0,5.94699897932587,,0.993148174564392,0,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4937129999744,714.4937129999744,714.4937129999744,714.4937129999744,714.4937129999744,714.4937129999744,714.4937129999744,716.4577641000506,716.4577641000506,716.4577641000506,1,v,0.5689167999662459,717.0558563000523,717.5600310000591,717.5600310000591,717.5600310000591,717.5600310000591,717.5600310000591,717.5600310000591,0,1,718.5698528999928,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,1.80907654175535,0,3.4750437895651,,9.32134931725014e-07,0,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.5949648000533,719.5949648000533,719.5949648000533,719.5949648000533,719.5949648000533,719.5949648000533,719.5949648000533,721.5501107999589,721.5501107999589,721.5501107999589,1,n,0.35231610003393143,721.931783100008,722.4543796000071,722.4543796000071,722.4543796000071,722.4543796000071,722.4543796000071,722.4543796000071,3.4750437895651,0,723.4460087000625,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,5.50879845829913,0,4.00398475197144,,0.517208381407179,1,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.4728243000573,724.4728243000573,724.4728243000573,724.4728243000573,724.4728243000573,724.4728243000573,724.4728243000573,726.4259881000035,726.4259881000035,726.4259881000035,1,n,0.40190669998992234,726.8572548000375,727.3643726999871,727.3643726999871,727.3643726999871,727.3643726999871,727.3643726999871,727.3643726999871,4.00398475197144,0,728.371975600021,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,15.7805222353898,0,11.4003730780096,,0.54302893701428,1,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.3931951000122,729.3931951000122,729.3931951000122,729.3931951000122,729.3931951000122,729.3931951000122,729.3931951000122,731.3520032999804,731.3520032999804,731.3520032999804,1,v,0.6159743999596685,731.983004400041,732.487288900069,732.487288900069,732.487288900069,732.487288900069,732.487288900069,732.487288900069,0,1,733.4975642999634,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.5017341580358,0,8.39777178836521,,0.497677847278334,1,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.5157372000394,734.5157372000394,734.5157372000394,734.5157372000394,734.5157372000394,734.5157372000394,734.5157372000394,736.4775011000456,736.4775011000456,736.4775011000456,1,v,0.5548383999848738,737.0587585000321,737.5600278000347,737.5600278000347,737.5600278000347,737.5600278000347,737.5600278000347,737.5600278000347,11.5017341580358,1,738.5732548000524,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,4.88169195038499,0,10.185264493234,,6.82555625910852e-07,0,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.5765267000534,739.5765267000534,739.5765267000534,739.5765267000534,739.5765267000534,739.5765267000534,739.5765267000534,741.5565151000628,741.5565151000628,741.5565151000628,1,n,0.34805769997183233,741.9346579000121,742.4403816000558,742.4403816000558,742.4403816000558,742.4403816000558,742.4403816000558,742.4403816000558,10.185264493234,0,743.4490872999886,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,16.1708833408076,0,11.7539443126996,,0.517066554052106,1,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.4485164000653,744.4485164000653,744.4485164000653,744.4485164000653,744.4485164000653,744.4485164000653,744.4485164000653,746.4290521000512,746.4290521000512,746.4290521000512,2,n,0.6174847000511363,747.0768218999729,747.5770090000005,747.5770090000005,747.5770090000005,747.5770090000005,747.5770090000005,747.5770090000005,0,1,748.5911476999754,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,12.1731382177793,0,8.93496288491879,,0.47469197331758,1,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.5906128999777,749.5906128999777,749.5906128999777,749.5906128999777,749.5906128999777,749.5906128999777,749.5906128999777,751.5709523999831,751.5709523999831,751.5709523999831,1,v,0.4054240999976173,752.002628599992,752.5027115000412,752.5027115000412,752.5027115000412,752.5027115000412,752.5027115000412,752.5027115000412,12.1731382177793,1,753.5009437999688,,,,,,,,,,,,,,,,753.5009437999688,753.5009437999688,753.5009437999688,753.5009437999688,753.5009437999688,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,15.9839565130882,0,11.5596638984745,,0.538532280346087,1,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5450497000711,754.5450497000711,754.5450497000711,754.5450497000711,754.5450497000711,754.5450497000711,754.5450497000711,756.497355200001,756.497355200001,756.497355200001,1,v,0.4770588999381289,756.9955622999696,,757.5154712999938,757.5154712999938,757.5154712999938,757.5154712999938,757.5154712999938,0,1,758.509618800017,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,3.51169222455937,0,10.0250646283734,,3.1330697419839e-07,0,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.5276183000533,759.5276183000533,759.5276183000533,759.5276183000533,759.5276183000533,759.5276183000533,759.5276183000533,761.4897686999757,761.4897686999757,761.4897686999757,1,n,0.8225054999347776,762.3376425000606,762.848914799979,762.848914799979,762.848914799979,762.848914799979,762.848914799979,762.848914799979,10.0250646283734,0,763.8517557000741,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.34342208289308,0,5.39614215102047,,0.469701029769066,1,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.859524999978,764.859524999978,764.859524999978,764.859524999978,764.859524999978,764.859524999978,764.859524999978,766.8317361000227,766.8317361000227,766.8317361000227,2,v,0.4164385999320075,767.2632478000596,767.7755384000484,767.7755384000484,767.7755384000484,767.7755384000484,767.7755384000484,767.7755384000484,5.39614215102047,0,768.7777460999787,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,12.43092202025,0,9.16525074016536,,0.454976637381635,1,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.7832673999947,769.7832673999947,769.7832673999947,769.7832673999947,769.7832673999947,769.7832673999947,769.7832673999947,771.7577615999617,771.7577615999617,771.7577615999617,2,n,0.36913210002239794,772.1558139000554,772.6685995999724,772.6685995999724,772.6685995999724,772.6685995999724,772.6685995999724,772.6685995999724,0,1,773.6704293000512,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.77296945304843,0,5.61479821060784,,0.543518112298152,1,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.6704203999834,774.6704203999834,774.6704203999834,774.6704203999834,774.6704203999834,774.6704203999834,774.6704203999834,776.6502074999735,776.6502074999735,776.6502074999735,2,n,1.8544888000469655,778.5301184999989,,779.0634284999687,779.0634284999687,779.0634284999687,779.0634284999687,779.0634284999687,7.77296945304843,1,780.0439793000696,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.97047507090028,0,5.83474096807185,,0.486292252972497,1,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0490587999811,781.0490587999811,781.0490587999811,781.0490587999811,781.0490587999811,781.0490587999811,781.0490587999811,783.0238310999703,783.0238310999703,783.0238310999703,2,n,1.0431741999927908,784.0878359000199,784.5878563000588,784.5878563000588,784.5878563000588,784.5878563000588,784.5878563000588,784.5878563000588,7.97047507090028,1,785.6020115000429,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.885111921106,0,9.48222200408345,,2.73085403302157e-05,0,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.6265277999919,786.6265277999919,786.6265277999919,786.6265277999919,786.6265277999919,786.6265277999919,786.6265277999919,788.5822274000384,788.5822274000384,788.5822274000384,2,v,0.4933053998975083,789.0969735999824,789.5977527999785,789.5977527999785,789.5977527999785,789.5977527999785,789.5977527999785,789.5977527999785,9.48222200408345,0,790.6115532000549,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,5.9868884119438,0,4.41330057636369,,0.455773104426523,1,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.6274800000247,791.6274800000247,791.6274800000247,791.6274800000247,791.6274800000247,791.6274800000247,791.6274800000247,793.5913511000108,793.5913511000108,793.5913511000108,2,n,0.47936839994508773,794.0895338000264,794.594205899979,794.594205899979,794.594205899979,794.594205899979,794.594205899979,794.594205899979,0,1,795.6040037999628,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,12.5401000921382,0,9.07685844344087,,0.53489291573924,1,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.6183619999792,796.6183619999792,796.6183619999792,796.6183619999792,796.6183619999792,796.6183619999792,796.6183619999792,798.5839626999805,798.5839626999805,798.5839626999805,2,n,0.3648329999996349,798.9653146000346,799.4656371000456,799.4656371000456,799.4656371000456,799.4656371000456,799.4656371000456,799.4656371000456,0,1,800.4799060999649,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,26.0622198498459,0,6.32986451961333,,0.999238542921782,0,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.4971210999647,801.4971210999647,801.4971210999647,801.4971210999647,801.4971210999647,801.4971210999647,801.4971210999647,803.4595021000132,803.4595021000132,803.4595021000132,2,n,0.4015320000471547,803.8912417000392,804.3975798999891,804.3975798999891,804.3975798999891,804.3975798999891,804.3975798999891,804.3975798999891,26.0622198498459,1,805.4059370000614,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,3.90467424340313,0,2.85026947726728,,0.498672988038076,1,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.4146838000743,806.4146838000743,806.4146838000743,806.4146838000743,806.4146838000743,806.4146838000743,806.4146838000743,808.3857791000046,808.3857791000046,808.3857791000046,2,n,0.5724795999703929,808.9835402000463,809.4881991000148,809.4881991000148,809.4881991000148,809.4881991000148,809.4881991000148,809.4881991000148,0,1,810.498208199977,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,2.14582826610422,0,6.19636204837589,,3.07258477464894e-07,0,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.5031125000678,811.5031125000678,811.5031125000678,811.5031125000678,811.5031125000678,811.5031125000678,811.5031125000678,813.4780261999695,813.4780261999695,813.4780261999695,2,v,0.618526199948974,814.1261146999896,814.6313360000495,814.6313360000495,814.6313360000495,814.6313360000495,814.6313360000495,814.6313360000495,6.19636204837589,0,815.6403350000037,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,13.8117034795112,0,10.14720358419,,0.470566782816974,1,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.6445008000592,816.6445008000592,816.6445008000592,816.6445008000592,816.6445008000592,816.6445008000592,816.6445008000592,818.6202269999776,818.6202269999776,818.6202269999776,1,v,0.3483558000298217,818.9852332000155,819.4888005000539,819.4888005000539,819.4888005000539,819.4888005000539,819.4888005000539,819.4888005000539,0,1,820.4997565000085,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,14.8679605292622,0,10.7965207763482,,0.521186021013398,1,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5158449000446,821.5158449000446,821.5158449000446,821.5158449000446,821.5158449000446,821.5158449000446,821.5158449000446,823.4797890000045,823.4797890000045,823.4797890000045,1,v,0.39894500002264977,823.8943221999798,824.3943534999853,824.3943534999853,824.3943534999853,824.3943534999853,824.3943534999853,824.3943534999853,14.8679605292622,1,825.4090889999643,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,7.40345448039006,0,11.0160209686612,,3.82943327999341e-06,0,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.426846300019,826.426846300019,826.426846300019,826.426846300019,826.426846300019,826.426846300019,826.426846300019,828.3890336999903,828.3890336999903,828.3890336999903,1,n,0.343298599938862,828.7537857000716,829.2592641999945,829.2592641999945,829.2592641999945,829.2592641999945,829.2592641999945,829.2592641999945,11.0160209686612,0,830.2683024000144,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,8.61359701523324,0,6.23963517254451,,0.531571125695567,1,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.2916120999726,831.2916120999726,831.2916120999726,831.2916120999726,831.2916120999726,831.2916120999726,831.2916120999726,833.2482573000016,833.2482573000016,833.2482573000016,2,n,0.4624618000816554,833.7295505000511,834.2355726000387,834.2355726000387,834.2355726000387,834.2355726000387,834.2355726000387,834.2355726000387,8.61359701523324,1,835.2442166999681,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.7246251986828,0,8.65205887362827,,0.45113325471134,1,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.2732066999888,836.2732066999888,836.2732066999888,836.2732066999888,836.2732066999888,836.2732066999888,836.2732066999888,838.224028000026,838.224028000026,838.224028000026,1,v,0.33979130000807345,838.5890966000734,839.0889695000369,839.0889695000369,839.0889695000369,839.0889695000369,839.0889695000369,839.0889695000369,0,1,840.1031721000327,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,12.3686276309076,0,3.83482166501926,,0.998747501200337,0,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.1026724000694,841.1026724000694,841.1026724000694,841.1026724000694,841.1026724000694,841.1026724000694,841.1026724000694,843.0832670000382,843.0832670000382,843.0832670000382,2,n,0.4597188000334427,843.5649410999613,844.0651346000377,844.0651346000377,844.0651346000377,844.0651346000377,844.0651346000377,844.0651346000377,0,1,845.0790401999839,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,15.5204175726627,0,11.3529115039855,,0.489638984306418,1,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.0839683000231,846.0839683000231,846.0839683000231,846.0839683000231,846.0839683000231,846.0839683000231,846.0839683000231,848.0593182999874,848.0593182999874,848.0593182999874,1,v,0.38767249998636544,848.474178000004,848.9759184999857,848.9759184999857,848.9759184999857,848.9759184999857,848.9759184999857,848.9759184999857,15.5204175726627,1,849.988590599969,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.41758649026742,0,6.66642780607799,,0.0101434795093614,0,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.9926233000588,850.9926233000588,850.9926233000588,850.9926233000588,850.9926233000588,850.9926233000588,850.9926233000588,852.9684634000296,852.9684634000296,852.9684634000296,2,n,0.4351105000823736,853.4331720999908,853.9443560000509,853.9443560000509,853.9443560000509,853.9443560000509,853.9443560000509,853.9443560000509,7.41758649026742,1,854.9477950000437,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,7.9733313324512,0,10.1682703314349,,1.4449977297959e-05,0,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.9652044000104,855.9652044000104,855.9652044000104,855.9652044000104,855.9652044000104,855.9652044000104,855.9652044000104,857.9276943000732,857.9276943000732,857.9276943000732,1,n,0.4094931000145152,858.3595183000434,858.8612406000029,858.8612406000029,858.8612406000029,858.8612406000029,858.8612406000029,858.8612406000029,10.1682703314349,0,859.8738499999745,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.97795445523225,0,5.76263879332691,,0.543686086879227,1,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.8875603000633,860.8875603000633,860.8875603000633,860.8875603000633,860.8875603000633,860.8875603000633,860.8875603000633,862.8536154000321,862.8536154000321,862.8536154000321,2,n,0.5323859000345692,863.4016619999893,863.9078074999852,863.9078074999852,863.9078074999852,863.9078074999852,863.9078074999852,863.9078074999852,0,1,864.9162794000003,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,29.5553099200595,0,9.654214021191,,0.998551213238434,0,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.9314584999811,865.9314584999811,865.9314584999811,865.9314584999811,865.9314584999811,865.9314584999811,865.9314584999811,867.9021930000745,867.9021930000745,867.9021930000745,1,v,0.3490833000978455,868.2777844000375,868.777690900024,868.777690900024,868.777690900024,868.777690900024,868.777690900024,868.777690900024,0,1,869.7920363000594,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
